dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,12.403463,9.998877,10.546155,7.634272,-9.962335,0.000000,6.265286
0.020000,12.554131,9.996162,10.696848,7.435026,-9.962335,-0.000000,6.265077
0.020000,12.700815,9.993498,10.843556,7.235779,-9.962335,0.000000,6.264985
0.020000,12.843515,9.990900,10.986279,7.036532,-9.962335,-0.000000,6.265001
0.020000,12.982230,9.988384,11.125017,6.837286,-9.962335,-0.000000,6.265116
0.020000,13.116962,9.985962,11.259770,6.638039,-9.962335,0.000000,6.265321
0.020000,13.247709,9.983644,11.390539,6.438792,-9.962335,-0.000000,6.265608
0.020000,13.374474,9.981438,11.517322,6.239545,-9.962335,0.000000,6.265970
0.020000,13.497254,9.979349,11.640121,6.040299,-9.962335,-0.000000,6.266398
0.020000,13.616051,9.977383,11.758934,5.841052,-9.962335,0.000000,6.266886
0.020000,13.730865,9.975542,11.873763,5.641805,-9.962335,-0.000000,6.267426
0.020000,13.841696,9.973827,11.984606,5.442559,-9.962335,0.000000,6.268010
0.020000,13.948543,9.972238,12.091465,5.243312,-9.962335,0.000000,6.268633
0.020000,14.051406,9.970774,12.194339,5.044065,-9.962335,-0.000000,6.269287
0.020000,14.150286,9.969433,12.293228,4.844818,-9.962335,0.000000,6.269967
0.020000,14.245182,9.968212,12.388132,4.645572,-9.962335,0.000000,6.270666
0.020000,14.336094,9.967105,12.479050,4.446325,-9.962335,0.000000,6.271379
0.020000,14.423022,9.966110,12.565985,4.247078,-9.962335,-0.000000,6.272100
0.020000,14.505967,9.965221,12.648934,4.047832,-9.962335,0.000000,6.272824
0.020000,14.584927,9.964431,12.727898,3.848585,-9.962335,0.000000,6.273546
0.020000,14.659903,9.963734,12.802877,3.649338,-9.962335,0.000000,6.274260
0.020000,14.730894,9.963126,12.873871,3.450092,-9.962335,-0.000000,6.274963
0.020000,14.797902,9.962598,12.940881,3.250845,-9.962335,0.000000,6.275650
0.020000,14.860925,9.962144,13.003905,3.051598,-9.962335,-0.000000,6.276317
0.020000,14.919963,9.961757,13.062945,2.852351,-9.962335,0.000000,6.276960
0.020000,14.975016,9.961431,13.117999,2.653105,-9.962335,0.000000,6.277576
0.020000,15.026085,9.961160,13.169069,2.453858,-9.962335,-0.000000,6.278161
0.020000,15.073169,9.960936,13.216153,2.254611,-9.962335,0.000000,6.278712
0.020000,15.116269,9.960754,13.259253,2.055365,-9.962335,-0.000000,6.279226
0.020000,15.155383,9.960609,13.298368,1.856118,-9.962335,0.000000,6.279701
0.020000,15.190513,9.960494,13.333498,1.656871,-9.962335,-0.000000,6.280134
